"ABBA: Dancing Queen" (2012),59.6749712,14.5208584
"ABC Close-Up!" (1960),51.5073219,-0.1276474
"ABC Stage 67" (1966),51.5073219,-0.1276474
"ABC's Wide World of Sports" (1961),47.9974719,16.4703767
"AK3 - Dolda beslut" (2006),59.6749712,14.5208584
"AN 2012: Quiero Cine" (2011),40.4167047,-3.7035825
"ARD Wunschkonzert" (1984),52.3744779,9.7385532
"ARD-Exclusiv" (1993),53.5873864,10.0449416
"ARGE Talkshow" (2011),48.2083537,16.3725042
"Aallonmurtaja" (2017),60.4674228,26.9450844
"Aamu-TV" (1997),60.1702947,24.936887771196552
"Abbey & Janice: Beauty & The Best" (2007),51.5073219,-0.1276474
"Abbey Road Acoustic Sessions with Absolute Radio" (2012),51.53198795,-0.17822595150661952
"Abby & Brittany" (2012),45.4371908,12.3345898
"Abeltje" (2000),39.3260685,-4.8379791
"Abenteuer 1927 - Sommerfrische" (2005),53.847103450000006,13.351350051651853
"Abenteuer Diagnose" (2008),53.550341,10.000654
"Abenteuer Mittelalter - Leben im 15. Jahrhundert" (2005),50.5538186,11.715996149438269
"Aber Bergen" (2016),60.393434299999996,5.321446894968321
"Abgedreht" (1998),48.536217,12.1516551
"Abierto al mediodï¿½a" (2013),40.4167047,-3.7035825
"Abla and the City" (2013),43.5515198,7.0134418
"Abogados" (2001),40.4167047,-3.7035825
"About Time" (1985),46.1532703,6.4935045
"About: Kate" (2013),52.5170365,13.3888599
"Above Suspicion" (2009),39.6621648,-8.1353519
"Abschnitt 40" (2001),52.5170365,13.3888599
"Absentia" (2017),42.6977028,23.3217359
"Abstract: The Art of Design" (2017),51.5073219,-0.1276474
"Abuela de verano" (2005),39.3260685,-4.8379791
"Aby do switu..." (1992),52.215933,19.134422
"Accepti sau Nu" (2008),44.4361414,26.1027202
"According to Bex" (2005),51.5478149,-0.5315999
"Ace of Cakes" (2006),51.5033416,-0.11967649999999999
"Achas Que Sabes Danï¿½ar?" (2010),39.7437902,-8.8071119
"Acht Stunden sind kein Tag" (1972),50.938361,6.959974
"Acht Tage" (2018),48.9467562,11.4038717
"Achterbahn" (1992),52.5170365,13.3888599
"Ackley Bridge" (2017),53.7944229,-1.7519186
"Acompï¿½ï¿½enos" (2007),42.2376602,-8.7247205
"Acontecimentos, Lda." (1991),38.7077507,-9.1365919
"Across" (2016),48.8588897,2.3200410217200766
"Act of Will" (1989),52.5310214,-1.2649062
"Act!one" (2004),60.1674881,24.9427473
"Acting Master Class" (2017),48.2083537,16.3725042
"Action!" (2014),48.8953328,2.2561602
"Actrices" (2011),41.3828939,2.1774322
"Actua" (2012),41.5064041,2.3913883
"Acusados" (2009),40.4167047,-3.7035825
"Adam Adamant Lives!" (1966),53.84036055,-3.0161091101036273
"Adam i Ewa" (2000),52.215933,19.134422
"Add a Friend" (2012),48.1371079,11.5753822
"Ade in Britain" (2011),53.2141028,-2.471770086071205
"Adolfo Suï¿½rez" (2010),40.4167047,-3.7035825
"Adventure Inc." (2002),51.4538022,-2.5972985
"Adventure Theater" (1956),51.4887733,-0.22822609157601226
"Adventures on Kythera" (1991),36.258028800000005,23.002435236230205
"Advocates I" (1991),55.9533456,-3.1883749
"Afers exteriors" (2003),40.8358846,14.2487679
"Affaires ï¿½trangï¿½res" (2010),48.8250508,2.273457
"Afganskiy prizrak" (2008),45.28350435,34.20081877526554
"African Masters" (2014),48.8588897,2.3200410217200766
"Africans in America: America's Journey Through Slavery" (1998),52.5310214,-1.2649062
"Afrika, mon amour" (2007),52.5170365,13.3888599
"After Camelot" (????),38.6918005,20.74239909176695
"After Dark" (1987),51.5073219,-0.1276474
"After the Fairytale" (2015),51.5073219,-0.1276474
"Afterlife" (2005/I),51.4538022,-2.5972985
"Afternoon Plus" (1979),52.5310214,-1.2649062
"Against All Odds" (1994),45.84264135,15.962231476593626
"Against the Clock" (2014),51.5073219,-0.1276474
"Agatha Christie's Marple" (2004),50.7664372,0.2781546
"Agatha Christie's Poirot" (1989),51.5214637,-0.0997845
"Agatha Raisin" (2016),51.45852305,-2.2067298722422173
"Agathe kann's nicht lassen" (2005),47.223193,11.5261028
"Age of Desolation" (????),69.6819069,18.972490634079904
"Age of Steam" (2003),50.2138828,-5.2990347
"Age of the Living Dead" (2017),52.5310214,-1.2649062
"Agent" (2000),46.603354,1.8883335
"Agentki" (2008),52.215933,19.134422
"Agents of S.H.I.E.L.D." (2013),48.8588897,2.3200410217200766
"Agentul VIP" (2007),44.4361414,26.1027202
"Agigma psyhis" (1998),37.9839412,23.7283052
"Agora Escolha" (2015),38.7077507,-9.1365919
"Agora a Sï¿½rio" (2015),41.1494512,-8.6107884
"Agora ï¿½ Que Sï¿½o Elas" (2000),38.7077507,-9.1365919
"Agora ï¿½ que Sï¿½o Eles" (2000),38.7077507,-9.1365919
"Agorï¿½" (2010),41.8933203,12.4829321
"Agrodolce" (2008),37.587794,14.155048
"Agrotis monos psahnei..." (2009),38.9953683,21.9877132
"Ah, c'ï¿½tait ï¿½a la vie!" (2009),41.3828939,2.1774322
"Ai Life" (1989),38.7077507,-9.1365919
"Ai confini della pietï¿½" (2007),38.1112268,13.3524434
"Ai nostri" (2017),45.9852129,24.6859225
"Ailiseu" (2009),47.4979937,19.0403594
"Aimï¿½ malgrï¿½ lui" (2013),48.8588897,2.3200410217200766
"Ain't Misbehavin" (1994),53.9921491,-1.5391039
"Ain't Misbehavin'" (1997),51.5073219,-0.1276474
"Ainda Bem que Apareceste" (2008),38.7077507,-9.1365919
"Air Ambulance ER" (2015),54.7023545,-3.2765753
"Air Force One Is Down" (2013),42.6384261,12.674297
"Air Galicia" (2007),42.61946,-7.863112
"Air a' Chanï¿½l/Scotland's Canals" (2017),56.7861112,-4.1140518
"Aircrash Confidential" (2011),51.2918693,-0.7539836
"Airlines of the World" (2018),51.5073219,-0.1276474
"Airport" (1996),51.46773895,-0.4587800741571181
"Aisa Des Hai Mera" (2006),51.5073219,-0.1276474
"Aishi suginakute yokatta" (1998),43.7698712,11.2555757
"Aisleyne" (2008),51.5073219,-0.1276474
"Aixï¿½ ï¿½s la vida" (1990),41.3667951,2.0570346
"Aixï¿½ no ï¿½s tot!" (1996),41.3667951,2.0570346
"Aixï¿½ ï¿½s massa!" (1991),41.3667951,2.0570346
"Aizliegtas speles" (2003),56.9727164,23.7886979
"Ajoneuvos" (2006),60.1674881,24.9427473
"Akershus slott og festning gjennom 700 ï¿½r" (1979),59.9060955,10.7376704
"Aktuelle Runde" (1953),52.5512168,13.1788236
"Akvariumas" (2002),54.6870458,25.2829111
"Al Bed & Breakfast" (2013),43.6797502,10.8500949
"Al Jazeera English" (2006),51.5073219,-0.1276474
"Al di lï¿½ del lago" (2009),42.206826750000005,12.969874877538444
"Al filo de la ley" (2005/I),40.4167047,-3.7035825
"Al otro lado" (2016),39.3260685,-4.8379791
"Al sur del tiempo" (2016),37.3399964,-4.5811614
"Alalï¿½" (2006),42.61946,-7.863112
"Alamaailma Trilogia: Kyttï¿½" (2011),63.2467777,25.9209164
"Alamaailma Trilogia: Vanki" (2010),60.1839816,24.9524515
"Alan Carr's Happy Hour" (2016),51.5142957,-0.1446751
"Alan Carr: Chatty Man" (2009),51.5073219,-0.1276474
"Alan Melville Takes You from A-Z" (1956),52.949768,-1.1398745498768668
"Alarm fï¿½r Cobra 11 - Die Autobahnpolizei" (1996),50.938361,6.959974
"Alarm fï¿½r Cobra 11 - Einsatz fï¿½r Team 2" (2003),50.938361,6.959974
"Alaska y Mario" (2011),40.4167047,-3.7035825
"Albanian Style" (2016),41.000028,19.9999619
"Albert Einstein" (1990),52.5170365,13.3888599
"Alberto Casiraghy: Poeta della stampa" (2016),45.675678,9.391148
"Albion Market" (1985),53.4877463,-2.2891921
"Alesia: Ground Zero" (2015),46.603354,1.8883335
"Alex FM" (2006),50.938361,6.959974
"Alex Santana, nï¿½gociateur" (2002),48.9759637,2.1998877
"Alex" (2017),57.7072326,11.9670171
"Alexander von Humboldt Proffesur" (2016),51.1638175,10.4478313
"Alexandria" (2003),41.3828939,2.1774322
"Alexx Alexxander Illusions" (2011),59.9133301,10.7389701
"Alfred Brehm - Die Gefï¿½hle der Tiere" (2013),53.550341,10.000654
"Alfs Welt" (2008),47.8571336,16.3216005
"Alguna pregunta mï¿½s?" (2004),41.3667951,2.0570346
"Algunes imatges mï¿½s" (2004),41.8523094,1.5745043
"Ali Reza and the Rezas" (2009),59.9133301,10.7389701
"Alias Lï¿½nnrot" (2016),61.4980214,23.7603118
"Alibi Agentur - Bei uns sind ihre Geheimnisse sicher!" (2014),52.5178855,13.4040601
"Alice & Charlie" (2006),48.8588897,2.3200410217200766
"Alice in Wonderland" (1986),51.7520131,-1.2578499
"Alicia!" (2002),52.5170365,13.3888599
"Aliens Among Us" (2002),54.7023545,-3.2765753
"Aliens Inside" (2010),41.8933203,12.4829321
"All About Me" (2002),51.50763415,-0.023868678300713514
"All American Doctor Who" (2013),56.4605938,-2.97019
"All American Ultra Quiz" (1981),37.9839412,23.7283052
"All My Children" (1970),47.4979937,19.0403594
"All Over the Map" (2011),46.603354,1.8883335
"All Over the Place" (2011),55.5,-4.5
"All Passion Spent" (1986),51.496883800000006,-0.17163721656927572
"All Quiet on the Preston Front" (1994),53.8014807,-2.3183574
"All Shades of Suzana" (2017),45.0078322,19.8187834
"All Shook Up!" (2010),51.4795563,-3.7040704
"All Star Mr & Mrs" (2008),51.507636500000004,-0.11150125350521634
"All at Sea" (2013),54.2820009,-0.4011868
"All in the Game" (1993),41.3828939,2.1774322
"All in the Method" (2012),51.3713049,-0.101957
"All or Nothing at All" (1993),51.5073219,-0.1276474
"All the Small Things" (2009),53.4827393,-2.2451295
"All-Star Cup 2005" (2005),51.602728799999994,-2.931407280758417
"Alle Jahre wieder" (2010),53.3800974,9.9763389
"Alle Jahre wieder: Die Familie Semmeling" (1976),47.2310263,11.4079216
"Alle lieben Jimmy" (2006),52.5170365,13.3888599
"Alle origini della mafia" (1976),38.018846,12.885837
"Alle sammen sammen" (2014),59.9133301,10.7389701
"Allein gegen die Zeit" (2010),52.5170365,13.3888599
"Allein unter Bauern" (2006),52.5170365,13.3888599
"Alles Klara" (2012),51.7855428,11.1519933
"Alles Liebe, Annette" (2016),51.7000467,12.674488388164598
"Alles Nick!" (2006),52.5170365,13.3888599
"Alles auï¿½er Mord!" (1994),53.550341,10.000654
"Alles auï¿½er Sex" (2005),48.1371079,11.5753822
"Alles in Ordnung?" (2006),50.938361,6.959974
"Alles muss raus - Eine Familie rechnet ab" (2014),52.5170365,13.3888599
"Alles was recht ist" (2008),50.1106444,8.6820917
"Alles was zï¿½hlt" (2006),51.4582235,7.0158171
"Alles ï¿½ber Anna" (2006),52.5170365,13.3888599
"AllesTester im Einsatz" (2007),52.5170365,13.3888599
"Alleyn Mysteries" (1990),50.6642063,-4.7526181
"Alliance" (2017),47.4979937,19.0403594
"Allies at War" (2001),52.5310214,-1.2649062
"Allou ximeromenoi" (2010),37.9839412,23.7283052
"Allsang Pï¿½ Grensen" (2007),59.1199026,11.396863409469976
"Allt fï¿½r Sverige" (2011),59.6749712,14.5208584
"Alltagsgeschichten" (1985),48.2083537,16.3725042
"Almeida Garrett" (2000),40.1981192,-8.433848172249753
"Alphateam - Die Lebensretter im OP" (1997),53.550341,10.000654
"Alt for Rognan" (2006),67.1014386,15.3935626
"Alta Definiï¿½ï¿½o" (2009),38.7077507,-9.1365919
"Altera2" (2015),40.4167047,-3.7035825
"Alteregay" (2010),41.8933203,12.4829321
"Alternate Routes" (2000),52.5170365,13.3888599
"Alternatywy 4" (1983),52.7051109,21.0840274
"Altinger mittendrin" (2008),48.0966871,11.544960449999998
"Alys" (2011),51.9472048,-3.391696
"Amanti e segreti" (2004),44.8372737,11.6186451
"Amantres" (2013),41.8933203,12.4829321
"Amar en tiempos revueltos" (2005),40.4167047,-3.7035825
